ID,Tag,Name,Week,Milk Volume,KGMS,FCE,Volume Pts,Move Pts,FCE Pts,KGMS Pts,Total Pts,Resting
607,498,Habunga,10,7.45,0.83,123.45,7,8,25,8,48,No
607,498,Habunga,12,7.4,0.73,122.35,7,8,25,6,46,No
608,813,Crawford,1,13.6,1.385,55.82,16,9,12,21,58,No
608,813,Crawford,6,13.93,1.4100000000000001,54.83,17,5,11,22,55,No
608,813,Crawford,7,12.1,1.18,77.13,19,7,10,21,57,No
608,813,Crawford,8,12.13,1.21,76.38,18,8,11,21,58,No
608,813,Crawford,9,15.7,1.38,56.71,22,8,7,24,61,No
608,813,Crawford,10,9.64,1.05,84.4,12,8,16,16,52,No
608,813,Crawford,12,10.1,1.12,83.27,14,8,16,18,56,No
609,645,Spilla,1,15.075,1.415,56.23,19,9,12,22,62,No
609,645,Spilla,6,15.515,1.465,60.74,19,9,17,23,68,No
609,645,Spilla,7,15.05,1.43,63.34,22,7,7,26,62,No
609,645,Spilla,8,10.02,0.99,92.82,14,5,17,15,51,No
609,645,Spilla,9,9.21,0.95,99.23,12,6,20,14,52,No
609,645,Spilla,10,8.5,0.89,106.05,10,5,24,11,50,No
609,645,Spilla,12,11.83,1.11,72.75,18,5,12,18,53,No
610,646,Parsons,1,7.965,0.915,100.27,4,9,32,6,51,No
610,646,Parsons,6,9.175,1.02,87.81,7,9,30,11,57,No
610,646,Parsons,7,10.11,1.03,96.69,15,6,17,17,55,No
610,646,Parsons,8,12.5,1.3,75.46,18,8,11,22,59,No
610,646,Parsons,9,6.56,0.74,127.39,6,3,26,8,43,No
610,646,Parsons,10,0,0,0,0,0,0,0,0,YES
610,646,Parsons,12,9.19,1.05,95.23,11,8,20,16,55,No
611,647,Moo Problems,1,17.08,1.645,52.14,22,6,9,27,64,No
611,647,Moo Problems,6,16.869999999999997,1.505,51.31,21,2,8,24,55,No
611,647,Moo Problems,7,16.15,1.54,56.94,25,9,5,29,68,No
611,647,Moo Problems,8,11.6,1.16,81.8,19,9,14,22,64,No
611,647,Moo Problems,9,6.13,0.61,149.57,6,9,32,6,53,No
611,647,Moo Problems,10,22.33,1.99,40.21,25,9,5,30,69,No
611,647,Moo Problems,12,8.71,0.79,99.43,11,8,25,9,53,No
612,650,Wella,1,15.99,1.6600000000000001,59.53,21,4,15,27,67,No
612,650,Wella,6,13.875,1.435,68.74,17,3,22,22,64,No
612,650,Wella,7,11.49,1.15,89.03,17,7,13,19,56,No
612,650,Wella,8,9.48,1.09,111.24,11,4,21,17,53,No
612,650,Wella,9,14.63,1.53,69.41,20,8,9,25,62,No
612,650,Wella,10,13.97,1.5,67.63,19,7,10,24,60,No
612,650,Wella,12,9.28,1.03,98.63,11,7,20,14,52,No
613,504,Castle-Moos,1,11.79,1.08,87.82,12,9,30,12,63,No
613,504,Castle-Moos,6,12.03,1.2,81.95,13,9,28,15,65,No
613,504,Castle-Moos,7,6.35,0.74,156.3,4,5,27,7,43,No
613,504,Castle-Moos,8,11.95,1.34,85.93,15,7,12,20,54,No
613,504,Castle-Moos,9,8.5,0.91,117.33,9,3,22,11,45,No
613,504,Castle-Moos,10,12.75,1.36,74.13,16,5,11,20,52,No
613,504,Castle-Moos,12,9.51,1.05,100.38,11,3,20,14,48,No
614,655,Mooolone,1,9.945,1.065,97.75,8,8,32,12,60,No
614,655,Mooolone,6,13.1,1.33,72.36,15,1,24,19,59,No
614,655,Mooolone,7,9.51,1.07,105.31,13,1,20,17,51,No
614,655,Mooolone,8,14.95,1.68,69.18,21,2,8,26,57,No
614,655,Mooolone,9,11.89,1.5,82.13,18,2,14,25,59,No
614,655,Mooolone,10,0,0,0,0,0,0,0,0,YES
614,655,Mooolone,12,10.81,1.24,86.35,15,1,16,20,52,No
615,656,Pryor,1,11.43,1.145,84.69,11,9,29,14,63,No
615,656,Pryor,6,12.455,1.2850000000000001,75.95,14,7,26,18,65,No
615,656,Pryor,7,8.1,0.89,123.82,9,7,24,11,51,No
615,656,Pryor,8,9,0.94,109.18,11,8,20,13,52,No
615,656,Pryor,9,8.16,0.84,118.61,9,8,24,10,51,No
615,656,Pryor,10,0,0,0,0,0,0,0,0,YES
615,656,Pryor,12,8.14,0.93,118.87,8,8,25,11,52,No
616,815,Moolly,1,7.61,0.7,113.38,4,5,33,4,46,No
616,815,Moolly,6,7.87,0.77,111.96,5,7,33,5,50,No
616,815,Moolly,7,11.3,0.92,79.3,17,8,11,13,49,No
616,815,Moolly,8,13.27,1.07,64.06,20,2,7,17,46,No
616,815,Moolly,9,9.86,0.97,83.72,14,4,14,15,47,No
616,815,Moolly,10,6.11,0.6,135.89,5,7,29,5,46,No
616,815,Moolly,12,7.01,0.7,107.85,7,1,25,7,40,No
617,658,Humphay,1,11.530000000000001,1.175,67.41,12,6,20,15,53,No
617,658,Humphay,6,12.025,1.17,60.12,13,2,16,15,46,No
617,658,Humphay,7,12.16,1.18,69.85,19,7,9,22,57,No
617,658,Humphay,8,11.86,1.01,74.35,18,8,11,16,53,No
617,658,Humphay,9,11.93,1.21,69.91,19,6,10,22,57,No
617,658,Humphay,10,7.35,0.82,112.59,8,9,26,10,53,No
617,658,Humphay,12,9.7,0.98,82.96,13,7,16,13,49,No
618,517,Organic,1,9.059999999999999,1.05,102.38,6,8,32,11,57,No
618,517,Organic,6,8.33,0.8300000000000001,101.17,6,3,32,6,47,No
618,517,Organic,7,0,0,0,0,0,0,0,0,YES
618,517,Organic,8,4.58,0.47,228.71,3,7,28,4,42,No
618,517,Organic,9,10.34,1.14,94.18,13,7,16,18,54,No
618,517,Organic,10,0,0,0,0,0,0,0,0,YES
618,517,Organic,12,5.69,0.67,173.36,3,5,28,5,41,No
619,662,Foragewell,1,9.28,0.9249999999999999,94.63,7,6,31,7,51,No
619,662,Foragewell,6,14.115,1.35,61.31,17,8,17,20,62,No
619,662,Foragewell,7,13.49,1.36,71.41,23,10,10,27,70,No
619,662,Foragewell,8,9.02,0.94,105.58,13,4,24,16,57,No
619,662,Foragewell,9,9.27,0.97,99.01,14,5,22,17,58,No
619,662,Foragewell,10,5.48,0.61,162.52,4,6,35,5,50,No
619,662,Foragewell,12,8.67,0.93,105.17,11,8,26,14,59,No
620,818,Waimooa,1,10.379999999999999,0.9650000000000001,87.52,9,8,30,7,54,No
620,818,Waimooa,6,8.605,0.77,103.51,6,9,32,5,52,No
620,818,Waimooa,7,5.64,0.53,173.3,4,6,32,4,46,No
620,818,Waimooa,8,6.92,0.66,143.83,7,6,29,7,49,No
620,818,Waimooa,9,7.2,0.67,128.85,8,9,27,7,51,No
620,818,Waimooa,10,10.2,1.01,93.0,15,5,20,15,55,No
620,818,Waimooa,12,8.27,0.8,107.22,9,7,25,9,50,No
621,821,Hoover,1,15.024999999999999,1.495,61.37,19,9,16,24,68,No
621,821,Hoover,6,13.015,1.335,73.78,15,5,25,19,64,No
621,821,Hoover,7,10.21,1.07,92.4,16,9,17,19,61,No
621,821,Hoover,8,19.84,2.03,48.99,24,9,5,29,67,No
621,821,Hoover,9,9.94,1.09,94.04,15,9,19,20,63,No
621,821,Hoover,10,0,0,0,0,0,0,0,0,YES
621,821,Hoover,12,14.62,1.57,59.93,23,9,9,27,68,No
622,825,Hay-Z,1,16.085,1.35,54.82,21,4,11,20,56,No
622,825,Hay-Z,6,15.445,1.365,59.11,19,3,15,20,57,No
622,825,Hay-Z,7,13.3,1.26,71.61,24,10,10,27,71,No
622,825,Hay-Z,8,8.72,0.76,114.19,12,7,27,10,56,No
622,825,Hay-Z,9,25.94,2.42,36.94,26,10,5,31,72,No
622,825,Hay-Z,10,15.5,1.49,60.5,25,9,9,29,72,No
622,825,Hay-Z,12,17.72,1.63,52.96,26,9,6,30,71,No
623,668,Overflow,1,10.65,1.01,71.46,10,1,23,10,44,No
623,668,Overflow,6,13.36,1.41,59.97,16,2,16,21,55,No
623,668,Overflow,7,16.73,1.67,49.39,20,3,3,24,50,No
623,668,Overflow,8,12.31,1.3,62.1,17,1,6,20,44,No
623,668,Overflow,9,12.8,1.28,56.4,18,1,6,21,46,No
623,668,Overflow,10,10.42,1.06,75.1,13,3,12,15,43,No
623,668,Overflow,12,9.72,0.84,80.77,12,3,13,8,36,No
624,670,Spiltmilk,1,15.580000000000002,1.56,56.04,20,7,12,25,64,No
624,670,Spiltmilk,6,18.485,1.875,45.91,23,6,5,29,63,No
624,670,Spiltmilk,7,11.32,1.25,82.75,18,9,13,24,64,No
624,670,Spiltmilk,8,14.71,1.53,64.99,23,9,8,28,68,No
624,670,Spiltmilk,9,10.69,1.15,87.49,17,9,17,22,65,No
624,670,Spiltmilk,10,14.6,1.52,59.38,22,9,8,27,66,No
624,670,Spiltmilk,12,8.55,1.11,102.15,10,9,25,19,63,No
625,830,Wilson,1,13.87,1.28,67.46,17,7,21,18,63,No
625,830,Wilson,6,9.2,0.88,100.18,7,9,32,7,55,No
625,830,Wilson,7,12.67,1.22,68.55,19,6,7,22,54,No
625,830,Wilson,8,10.1,1.02,90.18,14,8,16,16,54,No
625,830,Wilson,9,12.97,1.35,70.21,19,8,9,24,60,No
625,830,Wilson,10,8.14,0.84,100.27,8,3,21,10,42,No
625,830,Wilson,12,0,0,0,0,0,0,0,0,YES
626,672,LaForce,1,14.975,1.44,47.56,19,8,6,23,56,No
626,672,LaForce,6,11.545,1.155,66.5,12,7,21,14,54,No
626,672,LaForce,7,7.69,0.79,117.21,7,7,24,8,46,No
626,672,LaForce,8,11.77,1.18,79.75,17,8,12,20,57,No
626,672,LaForce,9,9.58,0.95,99.62,13,8,19,14,54,No
626,672,LaForce,10,15.11,1.39,58.18,21,6,7,24,58,No
626,672,LaForce,12,9.09,0.89,98.08,11,8,21,11,51,No
627,836,Moomaid,1,12.575,1.185,73.46,14,2,24,16,56,No
627,836,Moomaid,6,13.870000000000001,1.2550000000000001,69.14,17,1,23,17,58,No
627,836,Moomaid,7,14.21,1.41,73.38,24,10,11,29,74,No
627,836,Moomaid,8,18.8,2,55.55,26,9,6,31,72,No
627,836,Moomaid,9,6.54,0.7,157.7,8,10,35,9,62,No
627,836,Moomaid,10,0,0,0,0,0,0,0,0,YES
627,836,Moomaid,12,8.34,0.86,113.39,11,10,30,12,63,No
628,846,Wilbon,1,17.44,1.71,51.19,22,6,9,28,65,No
628,846,Wilbon,6,15.16,1.54,57.01,19,8,13,24,64,No
628,846,Wilbon,7,5.98,0.66,141.99,5,8,29,6,48,No
628,846,Wilbon,8,0,0,0,0,0,0,0,0,YES
628,846,Wilbon,9,5.01,0.61,171.36,4,6,31,6,47,No
628,846,Wilbon,10,0,0,0,0,0,0,0,0,YES
628,846,Wilbon,12,14.25,1.41,57.13,20,6,7,24,57,No
629,678,Frappunzel,1,11.379999999999999,1.14,79.76,11,6,27,14,58,No
629,678,Frappunzel,6,12.754999999999999,1.1600000000000001,69.42,14,2,23,15,54,No
629,678,Frappunzel,7,9.25,0.85,101.7,13,7,21,11,52,No
629,678,Frappunzel,8,10.73,1.04,88.44,17,5,17,18,57,No
629,678,Frappunzel,9,9.87,0.91,90.22,15,5,18,14,52,No
629,678,Frappunzel,10,10.64,0.94,81.63,16,6,16,14,52,No
629,678,Frappunzel,12,10.03,0.99,86.8,15,6,18,14,53,No
630,679,HernÃ¡ndez,1,10.15,1.08,85.22,8,9,29,12,58,No
630,679,HernÃ¡ndez,6,12.15,1.2349999999999999,73.6,13,6,25,17,61,No
630,679,HernÃ¡ndez,7,17.37,1.6,54.16,25,7,5,31,68,No
630,679,HernÃ¡ndez,8,9.68,0.92,98.91,15,10,21,15,61,No
630,679,HernÃ¡ndez,9,9.89,0.99,98.08,16,10,22,18,66,No
630,679,HernÃ¡ndez,10,6.86,0.68,136.51,6,7,33,6,52,No
630,679,HernÃ¡ndez,12,11.81,1.16,79.66,20,6,17,21,64,No
631,680,Nottingham,1,12.28,1.26,46.76,13,2,6,18,39,No
631,680,Nottingham,6,7.34,0.755,76.38,4,1,26,5,36,No
631,680,Nottingham,7,14.87,1.53,57.83,24,1,5,29,59,No
631,680,Nottingham,8,7.45,0.8,114.32,8,1,26,10,45,No
631,680,Nottingham,9,0,0,0,0,0,0,0,0,YES
631,680,Nottingham,10,13.03,1.16,59.58,22,1,8,22,53,No
631,680,Nottingham,12,13.98,1.41,60.79,23,1,9,27,60,No
632,681,Ledlow,1,14.305,1.415,62.56,18,2,17,22,59,No
632,681,Ledlow,6,15.695,1.56,59.18,20,2,15,25,62,No
632,681,Ledlow,7,9.89,1.04,93.6,13,8,15,16,52,No
632,681,Ledlow,8,12.72,1.23,74.58,18,6,10,20,54,No
632,681,Ledlow,9,8.08,0.94,111.35,9,6,22,13,50,No
632,681,Ledlow,10,10.03,1.07,89.53,12,6,17,16,51,No
632,681,Ledlow,12,8.81,1.05,98.33,10,5,20,15,50,No
633,847,Manchego,1,12.65,1.24,74.5,14,8,25,17,64,No
633,847,Manchego,6,7.57,0.79,121.81,5,9,34,6,54,No
633,847,Manchego,7,9.13,0.89,100.35,14,10,23,15,62,No
633,847,Manchego,8,5.34,0.5,176.91,6,10,37,6,59,No
633,847,Manchego,9,7.3,0.77,124.0,9,10,32,11,62,No
633,847,Manchego,10,12.27,1.21,71.16,22,10,14,25,71,No
633,847,Manchego,12,8.92,0.93,97.26,12,10,25,15,62,No
634,686,JosÃ©,1,14.135,1.405,61.83,17,1,16,22,56,No
634,686,JosÃ©,6,13.595,1.305,69.84,16,1,23,19,59,No
634,686,JosÃ©,7,12.89,1.31,79.25,24,3,14,29,70,No
634,686,JosÃ©,8,16.25,1.52,63.88,28,3,8,32,71,No
634,686,JosÃ©,9,6.61,0.7,150.16,8,9,36,9,62,No
634,686,JosÃ©,10,10.18,1.02,93.5,17,9,24,18,68,No
634,686,JosÃ©,12,15.59,1.68,59.17,27,7,9,32,75,No
635,688,Heiferella,1,14.385,1.355,61.8,18,9,16,21,64,No
635,688,Heiferella,6,11.325,1.095,80.53,12,1,27,13,53,No
635,688,Heiferella,7,0,0,0,0,0,0,0,0,YES
635,688,Heiferella,8,9.07,0.94,114.07,13,1,26,16,56,No
635,688,Heiferella,9,8.37,0.82,117.67,12,2,29,12,55,No
635,688,Heiferella,10,9.38,0.99,103.04,14,2,25,16,57,No
635,688,Heiferella,12,10.26,1.14,90.33,16,2,20,21,59,No
636,689,Kardashian,1,12.93,1.25,68.4,15,9,21,17,62,No
636,689,Kardashian,6,13.03,1.245,69.41,15,8,23,17,63,No
636,689,Kardashian,7,12.92,1.3,72.55,22,8,9,26,65,No
636,689,Kardashian,8,14.07,1.45,66.61,23,9,8,28,68,No
636,689,Kardashian,9,0,0,0,0,0,0,0,0,YES
636,689,Kardashian,10,5.9,0.68,146.19,5,8,33,6,52,No
636,689,Kardashian,12,12.78,1.35,68.09,21,9,11,26,67,No
637,863,Kane,1,11.38,1.02,57.97,11,1,13,10,35,No
637,863,Kane,6,14.61,1.42,49.42,18,1,7,22,48,No
637,863,Kane,7,11.28,1.1,68.78,15,2,7,17,41,No
637,863,Kane,8,12.39,1.23,63.07,17,6,6,19,48,No
637,863,Kane,9,11.47,1.31,64.98,16,1,8,21,46,No
637,863,Kane,10,18.16,1.62,43.23,20,3,5,24,52,No
637,863,Kane,12,7.1,0.72,111.73,6,4,23,6,39,No
638,691,Milkington,1,12.61,1.15,75.63,14,8,25,14,61,No
638,691,Milkington,6,10.865,1.0899999999999999,79.76,11,7,27,13,58,No
638,691,Milkington,7,12.2,1.24,76.96,20,5,11,24,60,No
638,691,Milkington,8,6.79,0.73,138.7,7,5,30,9,51,No
638,691,Milkington,9,14.04,1.46,62.73,22,5,8,27,62,No
638,691,Milkington,10,6.66,0.74,132.74,6,5,30,8,49,No
638,691,Milkington,12,5.83,0.6,147.02,5,5,32,5,47,No
639,693,Caroline,1,13.809999999999999,1.33,70.85,17,9,23,20,69,No
639,693,Caroline,6,11.305,1.085,88.21,12,9,30,13,64,No
639,693,Caroline,7,7.66,0.86,138.26,9,9,35,13,66,No
639,693,Caroline,8,5.65,0.65,186.61,6,7,39,8,60,No
639,693,Caroline,9,4.94,0.56,200.31,5,11,40,6,62,No
639,693,Caroline,10,7.21,0.81,139.32,8,11,36,11,66,No
639,693,Caroline,12,9.67,0.92,99.52,16,11,28,14,69,No
640,695,Pippen,1,18.34,1.665,49.02,23,9,7,27,66,No
640,695,Pippen,6,15.504999999999999,1.505,59.68,19,9,16,24,68,No
640,695,Pippen,7,16.79,1.55,57.0,28,7,6,33,74,No
640,695,Pippen,8,12.28,1.28,79.54,24,11,15,28,78,No
640,695,Pippen,9,13.67,1.38,66.7,26,5,12,31,74,No
640,695,Pippen,10,13.34,1.35,65.48,25,5,12,30,72,No
640,695,Pippen,12,13.22,1.41,67.78,25,8,13,31,77,No
641,699,Runnethova,1,12.18,1.195,68.15,13,5,21,16,55,No
641,699,Runnethova,6,12.24,1.2,66.53,13,3,21,15,52,No
641,699,Runnethova,7,7.77,0.81,123.52,9,8,26,10,53,No
641,699,Runnethova,8,6.06,0.61,155.58,5,7,30,6,48,No
641,699,Runnethova,9,9.07,0.8,99.96,13,8,20,10,51,No
641,699,Runnethova,10,8.11,0.99,110.79,9,4,25,15,53,No
641,699,Runnethova,12,11.66,1.38,74.43,17,5,14,24,60,No
642,703,Putly,1,11.205,1.19,95.04,11,8,31,16,66,No
642,703,Putly,6,13.285,1.4,71.67,16,4,24,21,65,No
642,703,Putly,7,7.42,0.89,141.99,7,8,28,12,55,No
642,703,Putly,8,13.45,1.24,79.7,20,8,12,21,61,No
642,703,Putly,9,0,0,0,0,0,0,0,0,YES
642,703,Putly,10,5.24,0.71,187.49,4,8,30,6,48,No
642,703,Putly,12,10.93,1.28,90.74,15,8,18,21,62,No
643,869,Swilltalla,1,16.43,1.475,50.07,21,6,8,23,58,No
643,869,Swilltalla,6,15.254999999999999,1.3399999999999999,54.98,19,3,11,19,52,No
643,869,Swilltalla,7,7.36,0.72,125.71,8,9,27,7,51,No
643,869,Swilltalla,8,10.3,1.02,90.56,16,8,18,17,59,No
643,869,Swilltalla,9,18.61,1.82,47.91,24,7,6,28,65,No
643,869,Swilltalla,10,6,0.61,139.43,5,9,30,5,49,No
643,869,Swilltalla,12,0,0,0,0,0,0,0,0,YES
644,878,Griffin,1,12.34,1.23,71.16,14,9,23,17,63,No
644,878,Griffin,6,17.48,1.64,48.84,22,8,7,26,63,No
644,878,Griffin,7,10,1.02,86.95,13,7,13,16,49,No
644,878,Griffin,8,11.99,1.07,74.98,17,8,10,16,51,No
644,878,Griffin,9,9.52,1.02,89.27,13,6,16,15,50,No
644,878,Griffin,10,7.57,0.84,109.23,7,6,23,10,46,No
644,878,Griffin,12,9.59,0.95,86.76,12,8,16,12,48,No
645,707,Kate,1,10.245,0.95,92.68,9,7,31,7,54,No
645,707,Kate,6,6.585000000000001,0.63,135.11,4,7,34,4,49,No
645,707,Kate,7,8.58,0.9,116.26,12,5,26,14,57,No
645,707,Kate,8,8.57,0.9,118.01,12,8,27,14,61,No
645,707,Kate,9,0,0,0,0,0,0,0,0,YES
645,707,Kate,10,10.12,1.06,92.75,16,7,21,19,63,No
645,707,Kate,12,8.62,0.87,106.98,11,10,27,12,60,No
646,880,Lion,1,10.14,1.08,85.17,8,8,29,12,57,No
646,880,Lion,6,10.3,1.12,78.42,9,5,26,13,53,No
646,880,Lion,7,8.45,1.03,99.11,12,3,21,19,55,No
646,880,Lion,8,9.72,1,88.3,15,6,18,17,56,No
646,880,Lion,9,6.36,0.71,131.63,6,6,31,9,52,No
646,880,Lion,10,9.37,1.09,81.71,14,5,18,20,57,No
646,880,Lion,12,10.83,1.31,71.51,18,4,13,26,61,No
647,709,Thunberg,1,12.775,1.31,69.04,15,9,22,19,65,No
647,709,Thunberg,6,13.8,1.48,58.43,17,6,14,23,60,No
647,709,Thunberg,7,9.79,1.02,97.0,15,2,19,18,54,No
647,709,Thunberg,8,6.54,0.68,146.05,6,9,30,7,52,No
647,709,Thunberg,9,10.16,0.99,90.3,16,4,18,17,55,No
647,709,Thunberg,10,9.7,0.97,93.04,14,5,21,15,55,No
647,709,Thunberg,12,11.04,1.1,78.07,17,2,15,18,52,No
648,710,Cowtart,1,15.195,1.44,47.6,19,9,6,23,57,No
648,710,Cowtart,6,9.695,0.915,90.8,8,2,30,8,48,No
648,710,Cowtart,7,11.73,1.13,84.44,20,3,15,22,60,No
648,710,Cowtart,8,12.73,1.18,79.63,22,10,14,23,69,No
648,710,Cowtart,9,12.98,1.17,73.65,22,7,12,23,64,No
648,710,Cowtart,10,8.46,0.87,111.06,11,3,27,12,53,No
648,710,Cowtart,12,13.93,1.37,67.94,23,2,12,26,63,No
649,713,Dench,1,13.49,1.51,70.65,16,9,22,24,71,No
649,713,Dench,6,14.614999999999998,1.455,61.11,18,7,17,22,64,No
649,713,Dench,7,15.34,1.64,64.53,25,9,8,31,73,No
649,713,Dench,8,11.41,1.29,91.74,19,5,19,26,69,No
649,713,Dench,9,0,0,0,0,0,0,0,0,YES
649,713,Dench,10,6.93,0.77,140.07,8,8,34,9,59,No
649,713,Dench,12,0,0,0,0,0,0,0,0,YES
650,897,Jackie,1,11.559999999999999,1.1099999999999999,76.68,12,9,26,13,60,No
650,897,Jackie,6,10.77,1.135,79.51,10,6,27,14,57,No
650,897,Jackie,7,9.67,0.97,100.6,16,10,22,17,65,No
650,897,Jackie,8,7.27,0.87,133.97,9,10,32,14,65,No
650,897,Jackie,9,10.84,1.03,86.6,20,10,19,20,69,No
650,897,Jackie,10,6.25,0.76,147.49,5,10,35,9,59,No
650,897,Jackie,12,12.15,1.21,72.75,21,8,14,24,67,No
651,717,Halffull,1,14.445,1.355,42.31,18,1,4,21,44,No
651,717,Halffull,6,15.39,1.435,46.18,19,5,5,22,51,No
651,717,Halffull,7,14.44,1.38,58.48,25,3,6,28,62,No
651,717,Halffull,8,11.61,1.15,72.23,19,1,11,22,53,No
651,717,Halffull,9,10.99,0.99,74.15,19,2,13,18,52,No
651,717,Halffull,10,11.28,1.09,75.76,19,4,15,20,58,No
651,717,Halffull,12,22.98,2,34.95,26,2,5,31,64,No
652,724,Beast,1,11.5,1.2149999999999999,89.71,12,9,30,16,67,No
652,724,Beast,6,16.58,1.63,59.36,21,9,16,26,72,No
652,724,Beast,7,8.99,0.99,118.27,14,3,30,18,65,No
652,724,Beast,8,13.39,1.43,79.27,25,9,15,31,80,No
652,724,Beast,9,9.37,0.98,111.44,16,6,29,18,69,No
652,724,Beast,10,9.45,1.01,105.76,15,9,29,18,71,No
652,724,Beast,12,10.42,1.1,94.97,18,9,24,21,72,No
653,727,Dairy,1,14.545,1.29,68.39,18,8,21,19,66,No
653,727,Dairy,6,11.75,1.045,76.86,12,1,26,12,51,No
653,727,Dairy,7,5.17,0.57,194.96,4,9,35,5,53,No
653,727,Dairy,8,6.62,0.65,152.0,6,9,32,7,54,No
653,727,Dairy,9,6.73,0.67,145.89,7,9,32,7,55,No
653,727,Dairy,10,8.01,0.82,119.37,9,9,29,10,57,No
653,727,Dairy,12,9.75,1.01,96.34,14,9,22,15,60,No
654,728,Buttersnort,1,10.58,1.15,71.18,10,6,23,14,53,No
654,728,Buttersnort,6,13.185,1.41,66.99,15,9,21,21,66,No
654,728,Buttersnort,7,6.52,0.71,154.9,6,6,32,7,51,No
654,728,Buttersnort,8,9.75,1.02,104.14,14,9,22,17,62,No
654,728,Buttersnort,9,7.2,0.72,137.62,8,9,30,9,56,No
654,728,Buttersnort,10,9.13,0.93,106.26,12,4,25,13,54,No
654,728,Buttersnort,12,10.18,1.1,94.6,15,9,21,18,63,No
655,729,Gurdy,1,9.504999999999999,1.06,90.11,7,8,30,11,56,No
655,729,Gurdy,6,12.445,1.275,66.15,14,8,21,18,61,No
655,729,Gurdy,7,13.94,1.41,73.51,24,2,11,30,67,No
655,729,Gurdy,8,6.28,0.66,165.21,7,10,35,8,60,No
655,729,Gurdy,9,8.37,0.88,119.27,12,6,30,14,62,No
655,729,Gurdy,10,6.28,0.7,149.05,6,4,35,8,53,No
655,729,Gurdy,12,0,0,0,0,0,0,0,0,YES
656,730,Deere,1,7.414999999999999,0.78,116.71,4,6,34,5,49,No
656,730,Deere,6,10.190000000000001,1.025,92.17,9,7,30,11,57,No
656,730,Deere,7,8.8,0.88,115.25,11,9,25,12,57,No
656,730,Deere,8,9.4,1.02,110.57,13,7,24,17,61,No
656,730,Deere,9,4.81,0.49,205.42,4,5,34,5,48,No
656,730,Deere,10,7.28,0.83,137.23,7,6,31,10,54,No
656,730,Deere,12,10.36,1.15,95.5,15,6,22,20,63,No
657,731,Thunderhoof,1,11.555,1.165,77.83,12,9,26,15,62,No
657,731,Thunderhoof,6,12.75,1.31,61.54,14,8,18,19,59,No
657,731,Thunderhoof,7,12.18,1.41,79.1,19,8,12,26,65,No
657,731,Thunderhoof,8,0,0,0,0,0,0,0,0,YES
657,731,Thunderhoof,9,9.79,1.1,96.31,15,9,19,19,62,No
657,731,Thunderhoof,10,14.73,1.71,62.28,22,8,9,27,66,No
657,731,Thunderhoof,12,11.95,1.25,77.01,18,7,14,22,61,No
658,735,Webber,1,13.935,1.35,64.86,17,9,19,20,65,No
658,735,Webber,6,12.485,1.23,67.14,14,4,21,16,55,No
658,735,Webber,7,8.77,0.94,111.86,10,5,22,13,50,No
658,735,Webber,8,8.21,0.83,118.27,9,5,23,11,48,No
658,735,Webber,9,9.46,1.04,100.48,13,5,19,16,53,No
658,735,Webber,10,0,0,0,0,0,0,0,0,YES
658,735,Webber,12,11.23,1.17,81.52,16,7,14,19,56,No
659,736,Sporty,1,12.36,1.285,72.09,14,7,23,19,63,No
659,736,Sporty,6,13.655,1.335,63.45,16,7,19,19,61,No
659,736,Sporty,7,10.44,1.14,94.47,17,9,17,22,65,No
659,736,Sporty,8,0,0,0,0,0,0,0,0,YES
659,736,Sporty,9,8.2,0.85,118.64,10,7,26,11,54,No
659,736,Sporty,10,10.4,1.12,91.37,15,9,20,20,64,No
659,736,Sporty,12,9.63,0.98,99.4,13,8,24,14,59,No
660,738,Butch,1,12.175,1.185,76.77,13,7,26,16,62,No
660,738,Butch,6,8.31,0.82,109.27,6,7,33,6,52,No
660,738,Butch,7,7.92,0.77,127.35,10,5,32,10,57,No
660,738,Butch,8,7.16,0.83,147.42,9,9,35,14,67,No
660,738,Butch,9,6.12,0.64,161.39,7,9,37,8,61,No
660,738,Butch,10,9.16,1.01,106.21,14,10,29,18,71,No
660,738,Butch,12,0,0,0,0,0,0,0,0,YES
661,739,Princess,1,12.440000000000001,1.17,64.02,14,4,18,15,51,No
661,739,Princess,6,8.895,0.805,92.97,6,8,31,6,51,No
661,739,Princess,7,3.32,0.34,275.77,3,9,35,4,51,No
661,739,Princess,8,9.03,0.91,107.38,12,6,24,14,56,No
661,739,Princess,9,14.19,1.58,65.08,24,8,9,29,70,No
661,739,Princess,10,8.54,0.89,101.77,11,6,25,12,54,No
661,739,Princess,12,13.4,1.45,65.65,22,6,10,27,65,No
662,740,Cowbell,1,12.36,1.275,44.29,14,5,5,18,42,No
662,740,Cowbell,6,10.8,1.06,52.09,10,1,9,12,32,No
662,740,Cowbell,7,14.86,1.53,62.66,27,10,7,33,77,No
662,740,Cowbell,8,9.69,0.97,96.65,17,11,24,19,71,No
662,740,Cowbell,9,28.87,2.74,30.17,30,2,6,36,74,No
662,740,Cowbell,10,8.39,0.86,101.53,12,11,29,13,65,No
662,740,Cowbell,12,0,0,0,0,0,0,0,0,YES
663,542,Moozer,1,14.86,1.355,56.57,19,9,12,21,61,No
663,542,Moozer,6,15.325,1.705,56.81,19,9,13,27,68,No
663,542,Moozer,7,10.6,1.16,86.49,15,7,12,19,53,No
663,542,Moozer,8,12.39,1.4,76.18,18,8,11,23,60,No
663,542,Moozer,9,10.07,1.08,90.74,14,8,16,18,56,No
